"","Open","High","Low","Close","Volume","Ex-Dividend","Split Ratio","Adj. Open","Adj. High","Adj. Low","Adj. Close","Adj. Volume"
"1997-08-26",62.38,62.81,61.12,61.75,2336600,0,1,20.480691576765,20.621869796996,20.067006559344,20.273849068055,4673200
"1997-08-27",61.5,63.44,60.94,63.25,3137900,0,1,20.191768707455,20.828712305707,20.007908699713,20.766331231651,6275800
"1997-08-28",63.06,63.19,61.12,61.88,3306300,0,1,20.703950157596,20.746631945107,20.067006559344,20.316530855566,6612600
"1997-08-29",61.06,62.19,61.06,61.19,2592900,0,1,20.0473072728,20.41831050271,20.0473072728,20.089989060312,5185800
"1997-09-02",61.31,64,61.31,64,3814000,0,1,20.1293876334,21.012572313449,20.1293876334,21.012572313449,7628000
"1997-09-03",64,64.5,62.88,64.12,2824100,0,1,21.012572313449,21.176733034648,20.644852297964,21.051970886537,5648200
"1997-09-04",63.88,64.75,63.25,64.25,2650600,0,1,20.973173740362,21.258813395248,20.766331231651,21.094652674049,5301200
"1997-09-05",64.69,65,63.06,64,2406200,0,1,21.239114108704,21.340893755847,20.703950157596,21.012572313449,4812400
"1997-09-08",64.5,64.94,63.94,64.25,2498100,0,1,21.176733034648,21.321194469303,20.992873026906,21.094652674049,4996200
"1997-09-09",64.25,64.94,63.44,64.5,2364700,0,1,21.094652674049,21.321194469303,20.828712305707,21.176733034648,4729400
"1997-09-10",63.75,64.31,62.81,62.94,2103800,0,1,20.93049195285,21.114351960593,20.621869796996,20.664551584508,4207600
"1997-09-11",62.56,62.81,61.19,62.12,3199500,0,1,20.539789436397,20.621869796996,20.089989060312,20.395328001742,6399000
"1997-09-12",62.25,63.06,61.31,63.06,2496900,0,1,20.438009789254,20.703950157596,20.1293876334,20.703950157596,4993800
"1997-09-15",62.62,63.62,62.62,62.75,1894400,0,1,20.559488722941,20.887810165338,20.559488722941,20.602170510452,3788800
"1997-09-16",63.12,65.19,63.12,64.62,3099000,0,1,20.72364944414,21.403274829903,20.72364944414,21.216131607736,6198000
"1997-09-17",64.94,65.5,64.38,64.62,3089100,0,1,21.321194469303,21.505054477046,21.137334461561,21.216131607736,6178200
"1997-09-18",64.44,67.25,64.44,66,4343900,0,1,21.157033748104,22.079617001242,21.157033748104,21.669215198245,8687800
"1997-09-19",66,66,65,65.81,4817600,0,1,21.669215198245,21.669215198245,21.340893755847,21.606834124189,9635200
"1997-09-22",65.94,66.06,63.25,64.19,3531100,0,1,21.649515911701,21.688914484789,20.766331231651,21.074953387505,7062200
"1997-09-23",64.12,65.25,63.88,65.12,2628600,0,1,21.051970886537,21.422974116447,20.973173740362,21.380292328935,5257200
"1997-09-24",65.19,65.75,64.12,64.19,2516800,0,1,21.403274829903,21.587134837645,21.051970886537,21.074953387505,5033600
"1997-09-25",64.44,65.5,63.81,63.88,3511600,0,1,21.157033748104,21.505054477046,20.950191239394,20.973173740362,7023200
"1997-09-26",64,64.31,63.5,64.25,2874100,0,1,21.012572313449,21.114351960593,20.848411592251,21.094652674049,5748200
"1997-09-29",63.75,65.12,63.56,64.81,2220300,0,1,20.93049195285,21.380292328935,20.868110878794,21.278512681792,4440600
"1997-09-30",64.38,65.25,63.88,64.06,2610000,0,1,21.137334461561,21.422974116447,20.973173740362,21.032271599993,5220000
"1997-10-01",64.25,65.75,64.12,65.31,2462400,0,1,21.094652674049,21.587134837645,21.051970886537,21.44267340299,4924800
"1997-10-02",65,65.25,64.31,64.94,2611900,0,1,21.340893755847,21.422974116447,21.114351960593,21.321194469303,5223800
"1997-10-03",65.62,66.44,64.12,65.19,3539900,0,1,21.544453050134,21.8136766329,21.051970886537,21.403274829903,7079800
"1997-10-06",66.5,66.88,65.75,66.75,2525400,0,1,21.833375919444,21.958138067555,21.587134837645,21.915456280043,5050800
"1997-10-07",66.62,66.88,66.06,66.81,2538300,0,1,21.872774492531,21.958138067555,21.688914484789,21.935155566587,5076600
"1997-10-08",66.12,66.5,64.38,65.25,3689400,0,1,21.708613771332,21.833375919444,21.137334461561,21.422974116447,7378800
"1997-10-09",64.56,65.31,64.56,64.81,2714300,0,1,21.196432321192,21.44267340299,21.196432321192,21.278512681792,5428600
"1997-10-10",64.44,64.81,63.62,64.56,3251400,0,1,21.157033748104,21.278512681792,20.887810165338,21.196432321192,6502800
"1997-10-13",64.88,65.12,64.38,64.56,1595100,0,1,21.301495182759,21.380292328935,21.137334461561,21.196432321192,3190200
"1997-10-14",64.94,65.06,63.56,64.56,2848200,0,1,21.321194469303,21.360593042391,20.868110878794,21.196432321192,5696400
"1997-10-15",64.25,65.19,64.25,64.81,2294300,0,1,21.094652674049,21.403274829903,21.094652674049,21.278512681792,4588600
"1997-10-16",65.25,65.56,63.38,64,2727900,0,1,21.422974116447,21.52475376359,20.809013019163,21.012572313449,5455800
"1997-10-17",63.38,64.44,63.06,63.62,3440600,0,1,20.809013019163,21.157033748104,20.703950157596,20.887810165338,6881200
"1997-10-20",63.56,65.12,63.06,65,3095600,0,1,20.868110878794,21.380292328935,20.703950157596,21.340893755847,6191200
"1997-10-21",65.19,65.31,64.38,65.12,2861200,0,1,21.403274829903,21.44267340299,21.137334461561,21.380292328935,5722400
"1997-10-22",65.25,65.31,64.62,64.88,1966500,0,1,21.422974116447,21.44267340299,21.216131607736,21.301495182759,3933000
"1997-10-23",63.88,64.75,62.56,63.12,3507500,0,1,20.973173740362,21.258813395248,20.539789436397,20.72364944414,7015000
"1997-10-24",63.88,63.94,61.69,62.62,4301500,0,1,20.973173740362,20.992873026906,20.254149781511,20.559488722941,8603000
"1997-10-27",62.75,63.81,57.88,58,4516600,0,1,20.602170510452,20.950191239394,19.003245085976,19.042643659064,9033200
"1997-10-28",57.12,61.5,54.75,61.44,8170700,0,1,18.753720789754,20.191768707455,17.975598971271,20.172069420911,16341400
"1997-10-29",61.25,61.25,59.5,60.31,4718800,0,1,20.109688346856,20.109688346856,19.53512582266,19.801066191002,9437600
"1997-10-30",59.75,61.62,59.5,60.69,3991700,0,1,19.617206183259,20.231167280543,19.53512582266,19.925828339113,7983400
"1997-10-31",61.25,61.88,59.44,61.44,3063500,0,1,20.109688346856,20.316530855566,19.515426536116,20.172069420911,6127000
"1997-11-03",62.12,63.5,61.88,62.25,3435400,0,1,20.395328001742,20.848411592251,20.316530855566,20.438009789254,6870800
"1997-11-04",62,62.81,61.5,62.56,2747700,0,1,20.355929428654,20.621869796996,20.191768707455,20.539789436397,5495400
"1997-11-05",62.56,62.88,61.38,61.88,2740100,0,1,20.539789436397,20.644852297964,20.152370134368,20.316530855566,5480200
"1997-11-06",61.69,62,60.56,61.25,2891900,0,1,20.254149781511,20.355929428654,19.883146551602,20.109688346856,5783800
"1997-11-07",60,60.56,58.94,60.12,3087200,0.205,1,19.766458096445,19.950945038679,19.417250670075,19.805991012638,6174400
"1997-11-10",61.12,61.25,59.25,59.69,2721000,0,1,20.135431980912,20.178259306788,19.51937737024,19.66433139628,5442000
"1997-11-11",60,60.69,59.56,59.81,2240200,0,1,19.766458096445,19.993772364554,19.621504070405,19.703864312473,4480400
"1997-11-12",58.81,59.69,58.62,58.88,2651600,0,1,19.374423344199,19.66433139628,19.311829560227,19.397484211978,5303200
"1997-11-13",59.5,60.06,59.06,59.88,2912400,0,1,19.601737612308,19.786224554542,19.456783586268,19.726925180252,5824800
"1997-11-14",60.31,61.44,59.62,60.94,2338700,0,1,19.86858479661,20.24085309076,19.641270528501,20.076132606623,4677400
"1997-11-17",61.75,62.62,61.19,61.94,2915500,0,1,20.342979790925,20.629593433323,20.158492848691,20.405573574897,5831000
"1997-11-18",62.19,62.88,62,62.19,2872800,0,1,20.487933816965,20.715248085075,20.425340032993,20.487933816965,5745600
"1997-11-19",62,62.44,61.38,62.06,2985100,0,1,20.425340032993,20.570294059034,20.221086632663,20.44510649109,5970200
"1997-11-20",62.06,63.44,61.5,62.69,3189700,0,1,20.44510649109,20.899735027308,20.260619548856,20.652654301103,6379400
"1997-11-21",63,64.12,62.5,63.94,3828500,0,1,20.754781001267,21.123754885734,20.59006051713,21.064455511445,7657000
"1997-11-24",63.38,63.81,62.44,62.88,2696300,0,1,20.879968569212,21.021628185569,20.570294059034,20.715248085075,5392600
"1997-11-25",62.94,63.12,60.38,61.12,4251100,0,1,20.735014543171,20.79431391746,19.891645664389,20.135431980912,8502200
"1997-11-26",60.94,61.94,60.88,61.19,2153400,0,1,20.076132606623,20.405573574897,20.056366148526,20.158492848691,4306800
"1997-11-28",61.31,61.5,60.94,61,843500,0,1,20.198025764884,20.260619548856,20.076132606623,20.095899064719,1687000
"1997-12-01",61,61.75,60,61.56,3010000,0,1,20.095899064719,20.342979790925,19.766458096445,20.280386006953,6020000
"1997-12-02",61.31,62.25,61.06,61.19,3116100,0,1,20.198025764884,20.507700275062,20.115665522816,20.158492848691,6232200
"1997-12-03",61.06,63.19,61.06,62.44,3267700,0,1,20.115665522816,20.81737478524,20.115665522816,20.570294059034,6535400
"1997-12-04",62.94,63.25,62.12,62.31,2771200,0,1,20.735014543171,20.837141243336,20.464872949186,20.527466733158,5542400
"1997-12-05",62.44,64.75,62.44,64,4256400,0,1,20.570294059034,21.331302695747,20.570294059034,21.084221969542,8512800
"1997-12-08",64.12,64.25,62.81,63.19,3255800,0,1,21.123754885734,21.16658221161,20.692187217295,20.81737478524,6511600
"1997-12-09",63.25,63.44,62.12,62.38,2642900,0,1,20.837141243336,20.899735027308,20.464872949186,20.550527600938,5285800
"1997-12-10",62.31,63.19,62.06,62.75,2257400,0,1,20.527466733158,20.81737478524,20.44510649109,20.672420759199,4514800
"1997-12-11",62.94,63.62,62,62.38,2821800,0,1,20.735014543171,20.959034401597,20.425340032993,20.550527600938,5643600
"1997-12-12",62.38,62.44,61.56,62,2611300,0,1,20.550527600938,20.570294059034,20.280386006953,20.425340032993,5222600
"1997-12-15",62.12,63.25,62.12,62.81,2456100,0,1,20.464872949186,20.837141243336,20.464872949186,20.692187217295,4912200
"1997-12-16",63.19,63.88,63,63.56,2400700,0,1,20.81737478524,21.044689053349,20.754781001267,20.939267943501,4801400
"1997-12-17",63.75,63.88,62.44,62.75,2307000,0,1,21.001861727473,21.044689053349,20.570294059034,20.672420759199,4614000
"1997-12-18",62.5,63.25,61.62,61.69,2913300,0,1,20.59006051713,20.837141243336,20.300152465049,20.323213332828,5826600
"1997-12-19",60.81,61.19,59.25,60.25,5735800,0,1,20.033305280747,20.158492848691,19.51937737024,19.848818338514,11471600
"1997-12-22",60.25,61.31,59.81,60.31,2674100,0,1,19.848818338514,20.198025764884,19.703864312473,19.86858479661,5348200
"1997-12-23",60.56,61.38,59.56,60.19,2536300,0,1,19.950945038679,20.221086632663,19.621504070405,19.829051880417,5072600
"1997-12-24",60.44,61.06,59.94,60.12,1466800,0,1,19.911412122486,20.115665522816,19.746691638349,19.805991012638,2933600
"1997-12-26",60.31,61.06,60.31,60.69,902400,0,1,19.86858479661,20.115665522816,19.86858479661,19.993772364554,1804800
"1997-12-29",60.75,61.94,60.56,61.56,2271100,0,1,20.013538822651,20.405573574897,19.950945038679,20.280386006953,4542200
"1997-12-30",62.38,62.5,61.12,62.31,2819400,0,1,20.550527600938,20.59006051713,20.135431980912,20.527466733158,5638800
"1997-12-31",61.62,61.75,60.75,61.19,3473300,0,1,20.300152465049,20.342979790925,20.013538822651,20.158492848691,6946600
"1998-01-02",61.06,62.06,60.94,61.88,2828600,0,1,20.115665522816,20.44510649109,20.076132606623,20.3858071168,5657200
"1998-01-05",62,62.19,60.31,61.19,4364200,0,1,20.425340032993,20.487933816965,19.86858479661,20.158492848691,8728400
"1998-01-06",60.12,60.56,58.62,59,4504600,0,1,19.805991012638,19.950945038679,19.311829560227,19.437017128171,9009200
"1998-01-07",59.06,60.94,58.88,60.88,5831800,0,1,19.456783586268,20.076132606623,19.397484211978,20.056366148526,11663600
"1998-01-08",60.62,61,59.5,59.56,3178800,0,1,19.970711496775,20.095899064719,19.601737612308,19.621504070405,6357600
"1998-01-09",59.56,59.69,57.56,58.12,4030300,0,1,19.621504070405,19.66433139628,18.962622133856,19.14710907609,8060600
"1998-01-12",56.75,59,56.62,58.75,4181200,0,1,18.695774949554,19.437017128171,18.652947623679,19.354656886103,8362400
"1998-01-13",59.5,60.12,59,60.06,4458500,0,1,19.601737612308,19.805991012638,19.437017128171,19.786224554542,8917000
"1998-01-14",60.19,61,59.75,60.81,3187500,0,1,19.829051880417,20.095899064719,19.684097854377,20.033305280747,6375000
"1998-01-15",60.56,61.44,59.25,59.5,4303300,0,1,19.950945038679,20.24085309076,19.51937737024,19.601737612308,8606600
"1998-01-16",60.31,61.56,60,60.81,4222800,0,1,19.86858479661,20.280386006953,19.766458096445,20.033305280747,8445600
"1998-01-20",60.69,61.25,60.31,60.88,3174000,0,1,19.993772364554,20.178259306788,19.86858479661,20.056366148526,6348000
"1998-01-21",61.5,61.94,60.5,61.06,3325700,0,1,20.260619548856,20.405573574897,19.931178580582,20.115665522816,6651400
"1998-01-22",60.25,60.25,59,59.56,2845300,0,1,19.848818338514,19.848818338514,19.437017128171,19.621504070405,5690600
"1998-01-23",59.56,59.94,58.19,59.06,2891000,0,1,19.621504070405,19.746691638349,19.170169943869,19.456783586268,5782000
"1998-01-26",59.06,60.44,59.06,60.25,2934200,0,1,19.456783586268,19.911412122486,19.456783586268,19.848818338514,5868400
"1998-01-27",60.38,61,60.19,60.38,2816800,0,1,19.891645664389,20.095899064719,19.829051880417,19.891645664389,5633600
"1998-01-28",60.19,60.5,59,59.19,4143300,0,1,19.829051880417,19.931178580582,19.437017128171,19.499610912143,8286600
"1998-01-29",59.75,60.88,59.31,60.75,3929700,0,1,19.684097854377,20.056366148526,19.539143828336,20.013538822651,7859400
"1998-01-30",60.56,60.62,59.12,59.31,3646400,0,1,19.950945038679,19.970711496775,19.476550044364,19.539143828336,7292800
"1998-02-02",60.75,60.81,60.19,60.5,4364300,0,1,20.013538822651,20.033305280747,19.829051880417,19.931178580582,8728600
"1998-02-03",60.25,61.25,60.19,60.81,3122600,0,1,19.848818338514,20.178259306788,19.829051880417,20.033305280747,6245200
"1998-02-04",60.56,62,60.56,61.56,2905100,0,1,19.950945038679,20.425340032993,19.950945038679,20.280386006953,5810200
"1998-02-05",62,62.44,61.38,61.94,3482200,0,1,20.425340032993,20.570294059034,20.221086632663,20.405573574897,6964400
"1998-02-06",61.5,62.25,61.5,62,2438800,0.205,1,20.327610307042,20.575507993713,20.327610307042,20.49287543149,4877600
"1998-02-09",62,62.19,61.25,62,2387500,0,1,20.49287543149,20.55567617878,20.244977744818,20.49287543149,4775000
"1998-02-10",62,62.19,61.56,62.06,2682000,0,1,20.49287543149,20.55567617878,20.347442121976,20.512707246423,5364000
"1998-02-11",62.12,62.94,61.88,62.69,3123100,0,1,20.532539061357,20.803573865451,20.453211801622,20.720941303227,6246200
"1998-02-12",62.62,63.44,61.88,63.06,2810700,0,1,20.697804185804,20.968838989898,20.453211801622,20.843237495318,5621400
"1998-02-13",62.88,63.38,62.62,63.12,2293700,0,1,20.783742050517,20.949007174965,20.697804185804,20.863069310252,4587400
"1998-02-17",63.25,63.25,61.94,62.12,3045700,0,1,20.906038242608,20.906038242608,20.473043616556,20.532539061357,6091400
"1998-02-18",62.31,64.06,62.25,63.81,4134300,0,1,20.595339808647,21.173767744213,20.575507993713,21.09113518199,8268600
"1998-02-19",63.88,64,63.31,63.62,3053800,0,1,21.114272299412,21.15393592928,20.925870057542,21.028334434699,6107600
"1998-02-20",63.56,64.44,63.19,64.31,3831700,0,1,21.008502619766,21.299369238793,20.886206427675,21.256400306437,7663400
"1998-02-23",63.44,63.44,61.75,62.5,3847800,0,1,20.968838989898,20.968838989898,20.410242869266,20.658140555937,7695600
"1998-02-24",62.69,63.19,62.25,62.75,3255200,0,1,20.720941303227,20.886206427675,20.575507993713,20.740773118161,6510400
"1998-02-25",62.94,63.12,62.25,62.81,1988200,0,1,20.803573865451,20.863069310252,20.575507993713,20.760604933095,3976400
"1998-02-26",62.81,63.5,62.62,63.06,2079700,0,1,20.760604933095,20.988670804832,20.697804185804,20.843237495318,4159400
"1998-02-27",62.94,64.06,62.81,63.75,2785000,0,1,20.803573865451,21.173767744213,20.760604933095,21.071303367056,5570000
"1998-03-02",63.88,64.12,63.06,63.5,2438100,0,1,21.114272299412,21.193599559147,20.843237495318,20.988670804832,4876200
"1998-03-03",63.5,64.31,63.38,64.25,3428800,0,1,20.988670804832,21.256400306437,20.949007174965,21.236568491503,6857600
"1998-03-04",64.25,64.44,63.25,63.44,3522400,0,1,21.236568491503,21.299369238793,20.906038242608,20.968838989898,7044800
"1998-03-05",62.88,63.44,62.56,62.94,3453900,0,1,20.783742050517,20.968838989898,20.677972370871,20.803573865451,6907800
"1998-03-06",62.94,62.94,62.19,62.75,3427800,0,1,20.803573865451,20.803573865451,20.55567617878,20.740773118161,6855600
"1998-03-09",62.94,62.94,62.19,62.5,3093200,0,1,20.803573865451,20.803573865451,20.55567617878,20.658140555937,6186400
"1998-03-10",62.88,63.56,62.75,63.44,2833400,0,1,20.783742050517,21.008502619766,20.740773118161,20.968838989898,5666800
"1998-03-11",64,64.19,63.38,63.94,2820600,0,1,21.15393592928,21.21673667657,20.949007174965,21.134104114346,5641200
"1998-03-12",63.69,64,63.19,63.88,2393900,0,1,21.051471552122,21.15393592928,20.886206427675,21.114272299412,4787800
"1998-03-13",63.94,64.38,63.75,64.31,2238200,0,1,21.134104114346,21.27953742386,21.071303367056,21.256400306437,4476400
"1998-03-16",64.31,64.44,63.94,64.19,2039600,0,1,21.256400306437,21.299369238793,21.134104114346,21.21673667657,4079200
"1998-03-17",64,64,62.12,62.94,4112800,0,1,21.15393592928,21.15393592928,20.532539061357,20.803573865451,8225600
"1998-03-18",63.19,64.69,62.94,64.62,3838300,0,1,20.886206427675,21.382001801017,20.803573865451,21.358864683594,7676600
"1998-03-19",64.69,65,64.38,64.81,3303800,0,1,21.382001801017,21.484466178175,21.27953742386,21.421665430885,6607600
"1998-03-20",65,67.75,64.81,67.12,6998400,0,1,21.484466178175,22.393424362636,21.421665430885,22.185190305832,13996800
"1998-03-23",69.94,70,67.75,68,5972400,0,1,23.117285607716,23.13711742265,22.393424362636,22.47605692486,11944800
"1998-03-24",68.62,68.75,67.94,68.38,3417200,0,1,22.680985679174,22.723954611531,22.456225109926,22.60165841944,6834400
"1998-03-25",68.69,69.19,67.44,67.75,2908400,0,1,22.704122796597,22.869387921045,22.290959985478,22.393424362636,5816800
"1998-03-26",67.69,69,67.56,68.19,2936400,0,1,22.373592547702,22.806587173755,22.330623615346,22.53885767215,5872800
"1998-03-27",68.44,68.56,66.94,67.62,2463500,0,1,22.621490234373,22.661153864241,22.125694861031,22.350455430279,4927000
"1998-03-30",67.75,68.31,66.69,67.94,2305700,0,1,22.393424362636,22.578521302017,22.043062298807,22.456225109926,4611400
"1998-03-31",68.5,68.5,67.19,67.62,2730100,0,1,22.641322049307,22.641322049307,22.208327423255,22.350455430279,5460200
"1998-04-01",67.75,69,67.38,68.94,3271500,0,1,22.393424362636,22.806587173755,22.271128170545,22.786755358821,6543000
"1998-04-02",68.69,69.94,68.69,69.88,2799000,0,1,22.704122796597,23.117285607716,22.704122796597,23.097453792782,5598000
"1998-04-03",69.88,69.94,68.75,69.19,2249700,0,1,23.097453792782,23.117285607716,22.723954611531,22.869387921045,4499400
"1998-04-06",69.31,69.75,68.44,68.44,2478900,0,1,22.909051550912,23.054484860426,22.621490234373,22.621490234373,4957800
"1998-04-07",68.44,68.81,67.12,67.75,2392900,0,1,22.621490234373,22.743786426464,22.185190305832,22.393424362636,4785800
"1998-04-08",67.81,67.94,65.38,66.12,3244700,0,1,22.413256177569,22.456225109926,21.610067672755,21.854660056937,6489400
"1998-04-09",66.12,67.06,66.12,66.75,1961900,0,1,21.854660056937,22.165358490898,21.854660056937,22.062894113741,3923800
"1998-04-13",67.06,67.94,66.5,67.69,3534500,0,1,22.165358490898,22.456225109926,21.980261551517,22.373592547702,7069000
"1998-04-14",67.44,67.62,66.62,67.19,2285300,0,1,22.290959985478,22.350455430279,22.019925181384,22.208327423255,4570600
"1998-04-15",67.88,68.94,67.25,68.69,3348300,0,1,22.436393294992,22.786755358821,22.228159238188,22.704122796597,6696600
"1998-04-16",68.88,71,68.5,70.31,6671900,0,1,22.766923543887,23.467647671545,22.641322049307,23.239581799807,13343800
"1998-04-17",70.94,72.38,70.44,72.06,4282100,0,1,23.447815856611,23.92377941502,23.282550732163,23.818009735373,8564200
"1998-04-20",73,73.25,72.06,72.94,4595600,0,1,24.128708169334,24.211340731558,23.818009735373,24.108876354401,9191200
"1998-04-21",73.25,73.44,72.38,73.31,3293400,0,1,24.211340731558,24.274141478848,23.92377941502,24.231172546492,6586800
"1998-04-22",73.56,73.69,72.69,72.94,3378700,0,1,24.313805108716,24.356774041072,24.026243792177,24.108876354401,6757400
"1998-04-23",72.69,74,72.69,73.75,3450200,0,1,24.026243792177,24.459238418229,24.026243792177,24.376605856006,6900400
"1998-04-24",73.94,74.69,73.5,73.5,3406400,0,1,24.439406603296,24.687304289967,24.293973293782,24.293973293782,6812800
"1998-04-27",73.06,74.62,73.06,74.31,4399800,0,1,24.148539984268,24.664167172544,24.148539984268,24.561702795387,8799600
"1998-04-28",74.5,74.5,72.88,73.38,4123400,0,1,24.624503542677,24.624503542677,24.089044539467,24.254309663915,8246800
"1998-04-29",73.38,73.62,72.94,72.94,3017200,0,1,24.254309663915,24.333636923649,24.108876354401,24.108876354401,6034400
"1998-04-30",73,73.44,72.31,73.06,2754500,0,1,24.128708169334,24.274141478848,23.900642297597,24.148539984268,5509000
"1998-05-01",74,75.88,73.81,75.62,3495000,0,1,24.459238418229,25.080635286152,24.396437670939,24.994697421439,6990000
"1998-05-04",76,76,74.44,74.75,2909200,0,1,25.120298916019,25.120298916019,24.604671727743,24.707136104901,5818400
"1998-05-05",74.12,75,73.5,74,2366200,0,1,24.498902048097,24.789768667124,24.293973293782,24.459238418229,4732400
"1998-05-06",74.06,75.12,74.06,74.44,3019800,0,1,24.479070233163,24.829432296992,24.479070233163,24.604671727743,6039600
"1998-05-07",74.19,74.25,73,73.25,2246700,0,1,24.52203916552,24.541870980453,24.128708169334,24.211340731558,4493400
"1998-05-08",73.19,74.44,72.31,73.19,2952800,0,1,24.191508916625,24.604671727743,23.900642297597,24.191508916625,5905600
"1998-05-11",72.5,73.31,72.19,72.94,2828800,0.205,1,24.030793001347,24.299274964535,23.928040645066,24.176635055424,5657600
"1998-05-12",73,74,72.94,73.81,3067000,0,1,24.196522608253,24.527981822065,24.176635055424,24.46500457144,6134000
"1998-05-13",73.62,74.5,73.38,73.62,3583700,0,1,24.402027320816,24.69371142897,24.322477109501,24.402027320816,7167400
"1998-05-14",73.56,73.88,72.94,73.62,3358400,0,1,24.382139767988,24.488206716407,24.176635055424,24.402027320816,6716800
"1998-05-15",73.75,74.75,73.69,73.69,3842800,0,1,24.445117018612,24.776576232423,24.425229465783,24.425229465783,7685600
"1998-05-18",73.69,73.94,72.38,72.56,2887600,0,1,24.425229465783,24.508094269236,23.99101789569,24.050680554176,5775200
"1998-05-19",72.62,72.94,71.62,72.31,2567400,0,1,24.070568107005,24.176635055424,23.739108893193,23.967815750723,5134800
"1998-05-20",72.12,72.56,70.75,71.25,2750300,0,1,23.904838500099,24.050680554176,23.450739377177,23.616468984083,5500600
"1998-05-21",71.06,71.56,69.81,70.38,3403000,0,1,23.553491733458,23.719221340364,23.139167716194,23.328099468066,6806000
"1998-05-22",70.81,70.81,70.19,70.56,1748700,0,1,23.470626930005,23.470626930005,23.265122217442,23.387762126552,3497400
"1998-05-26",70.81,70.81,69.56,69.56,2143700,0,1,23.470626930005,23.470626930005,23.056302912741,23.056302912741,4287400
"1998-05-27",69.62,70.75,69,70.38,3195200,0,1,23.076190465569,23.450739377177,22.870685753006,23.328099468066,6390400
"1998-05-28",70.5,71.12,70,70.94,2542500,0,1,23.367874573724,23.573379286287,23.202144966818,23.513716627801,5085000
"1998-05-29",70.94,71.25,69.94,70.5,3503800,0,1,23.513716627801,23.616468984083,23.182257413989,23.367874573724,7007600
"1998-06-01",70.5,70.69,69.88,70.62,2365800,0,1,23.367874573724,23.430851824348,23.162369861161,23.407649679381,4731600
"1998-06-02",71,71.06,69.56,69.94,2661700,0,1,23.53360418063,23.553491733458,23.056302912741,23.182257413989,5323400
"1998-06-03",69.38,70.31,69,69,2232100,0,1,22.996640254255,23.3048973231,22.870685753006,22.870685753006,4464200
"1998-06-04",69.06,70.5,69.06,70.31,3774200,0,1,22.890573305835,23.367874573724,22.890573305835,23.3048973231,7548400
"1998-06-05",70.56,71.88,70.31,71.81,3547400,0,1,23.387762126552,23.825288288784,23.3048973231,23.802086143817,7094800
"1998-06-08",71.81,71.81,70.94,71.19,2359900,0,1,23.802086143817,23.802086143817,23.513716627801,23.596581431254,4719800
"1998-06-09",70.75,70.94,69.56,69.94,2709500,0,1,23.450739377177,23.513716627801,23.056302912741,23.182257413989,5419000
"1998-06-10",69.69,70.5,68.62,68.81,3106000,0,1,23.099392610536,23.367874573724,22.744731251758,22.807708502382,6212000
"1998-06-11",69.75,69.75,67.38,68.06,4263200,0,1,23.119280163365,23.119280163365,22.333721826631,22.559114092023,8526400
"1998-06-12",68.19,69.56,67.75,69.31,3001800,0,1,22.602203789819,23.056302912741,22.456361735742,22.973438109288,6003600
"1998-06-15",69,69.12,68.12,68.5,2922600,0,1,22.870685753006,22.910460858664,22.579001644852,22.7049561461,5845200
"1998-06-16",68.5,69.94,67.88,69.56,3078200,0,1,22.7049561461,23.182257413989,22.499451433537,23.056302912741,6156400
"1998-06-17",70.38,71.5,69.94,71,3966300,0,1,23.328099468066,23.699333787535,23.182257413989,23.53360418063,7932600
"1998-06-18",70.75,70.94,69.88,70.75,2428000,0,1,23.450739377177,23.513716627801,23.162369861161,23.450739377177,4856000
"1998-06-19",71,71.44,70.06,70.06,4082500,0,1,23.53360418063,23.679446234707,23.222032519647,23.222032519647,8165000
"1998-06-22",70.06,71.56,70.06,70.62,2822100,0,1,23.222032519647,23.719221340364,23.222032519647,23.407649679381,5644200
"1998-06-23",71.12,71.88,71.06,71.81,3552300,0,1,23.573379286287,23.825288288784,23.553491733458,23.802086143817,7104600
"1998-06-24",72,72.44,71.56,72.44,4059700,0,1,23.865063394441,24.010905448518,23.719221340364,24.010905448518,8119400
"1998-06-25",72.44,73.06,72,72.5,3189000,0,1,24.010905448518,24.216410161082,23.865063394441,24.030793001347,6378000
"1998-06-26",72.75,73,71.62,72.25,2046900,0,1,24.1136578048,24.196522608253,23.739108893193,23.947928197894,4093800
"1998-06-29",72.19,72.31,71.5,71.5,2252600,0,1,23.928040645066,23.967815750723,23.699333787535,23.699333787535,4505200
"1998-06-30",72.25,73,71.25,71.38,3848300,0,1,23.947928197894,24.196522608253,23.616468984083,23.659558681878,7696600
"1998-07-01",72.06,72.94,71.56,72.94,2962400,0,1,23.88495094727,24.176635055424,23.719221340364,24.176635055424,5924800
"1998-07-02",72.31,73.81,72.25,72.88,2592700,0,1,23.967815750723,24.46500457144,23.947928197894,24.156747502596,5185400
"1998-07-06",72.69,73.44,72.62,73.31,1840500,0,1,24.093770251971,24.34236466233,24.070568107005,24.299274964535,3681000
"1998-07-07",73.06,73.38,72.69,72.75,2301000,0,1,24.216410161082,24.322477109501,24.093770251971,24.1136578048,4602000
"1998-07-08",72.75,73.44,72.75,73.19,1966500,0,1,24.1136578048,24.34236466233,24.1136578048,24.259499858877,3933000
"1998-07-09",72.44,72.81,70.81,71.75,2269500,0,1,24.010905448518,24.133545357629,23.470626930005,23.782198590988,4539000
"1998-07-10",71.5,72.38,71.12,71.69,1750800,0,1,23.699333787535,23.99101789569,23.573379286287,23.76231103816,3501600
